report_date,district,active_cases,cumulative_faculty_staff_cases,cumulative_student_cases,cumulative_total,PRIVATE SCHOOL,Private Active Cases,Private Cumulative Faculty/Staff Cases,Private Cumulative Student Cases,Private Cumulative Total,COLLEGE/UNIVERSITY,Uni Active Cases,Uni Cumulative Faculty/Staff Cases,Uni Cumulative Student Cases,Uni Cumulative Total,Totals among schools with less than 5 active cases.,<5 Cumulative Active Cases,<5 Cumulative Faculty/Staff Cases,<5 Cumulative Student Cases,<5 Cumulative Total,Totals for all schools.,Cumulative Active Cases,Cumulative Faculty/Staff Cases,Cumulative Student Cases,Cumulative Total
9/28/2020,CLARKSVILLE SCHOOL DIST,14,8,24,32,,,,,,"HARDING UNIVERSITY, SEARCY",26,6,35,50,,,,,,,,,,
9/28/2020,BENTONVILLE SCHOOL DIST,13,15,54,69,,,,,,"OUACHITA BAPTIST UNIVERSITY, ARKADELPHIA",17,0,44,58,,,,,,,,,,
9/28/2020,LAKE HAMILTON SCHOOL DIST,13,6,45,51,,,,,,"ASU - NEWPORT, JONESBORO",14,,,126,,,,,,,,,,
9/28/2020,ROGERS SCHOOL DIST,13,15,71,86,,,,,,"SOUTHERN ARKANSAS UNIVERSITY, MAGNOLIA",13,6,76,87,,,,,,,,,,
9/28/2020,LAWRENCE COUNTY SCHOOL DIST,12,8,27,35,,,,,,"WILLIAMS BAPTIST COLLEGE, WALNUT RIDGE",11,,,54,,,,,,,,,,
9/28/2020,RUSSELLVILLE SCHOOL DIST,12,10,57,67,,,,,,"LYON COLLEGE, BATESVILLE",9,,,15,,,,,,,,,,
9/28/2020,BERRYVILLE SCHOOL DIST,11,13,28,42,,,,,,"HENDERSON STATE UNIVERSITY, ARKADELPHIA",7,6,46,62,,,,,,,,,,
9/28/2020,CABOT SCHOOL DIST,11,11,44,55,,,,,,"U OF A, FORT SMITH",7,,,50,,,,,,,,,,
9/28/2020,CONWAY SCHOOL DIST,11,10,50,60,,,,,,"SOUTHEAST ARKANSAS COLLEGE, PINE BLUFF",6,,,18,,,,,,,,,,
9/28/2020,MOUNTAIN HOME SCHOOL DIST,11,9,25,34,,,,,,"U OF A, PINE BLUFF",6,6,132,146,,,,,,,,,,
9/28/2020,OZARK SCHOOL DIST,11,8,26,35,,,,,,"U OF A PULASKI TECHNICAL COLLEGE, N. LITTLE ROCK",6,,,30,,,,,,,,,,
9/28/2020,FORT SMITH SCHOOL DIST,10,26,141,168,,,,,,"UACC, BATESVILLE",6,5,11,16,,,,,,,,,,
9/28/2020,PRESCOTT SCHOOL DIST,10,5,28,33,,,,,,"NORTHWEST ARKANSAS COMMUNITY COLLEGE, BENTONVILLE",5,,,35,,,,,,,,,,
9/28/2020,PULASKI COUNTY SPECIAL SCHOOL DIST,10,11,51,62,,,,,,"SOUTH ARKANSAS COMMUNITY COLLEGE, EL DORADO",5,,,13,,,,,,,,,,
9/28/2020,WEST MEMPHIS SCHOOL DIST,10,6,39,45,,,,,,TOTAL,397,137,"2,802","3,388",,,,,,,,,,
9/28/2020,GREENWOOD SCHOOL DIST,9,,,21,,,,,,,,,,,,,,,,,,,,
9/28/2020,PINE BLUFF SCHOOL DIST,9,12,36,48,,,,,,,,,,,,,,,,,,,,
9/28/2020,WATSON CHAPEL SCHOOL DIST,9,14,42,57,,,,,,,,,,,,,,,,,,,,
9/28/2020,BEEBE SCHOOL DIST,8,,,28,,,,,,,,,,,,,,,,,,,,
9/28/2020,BENTON SCHOOL DIST,8,,,25,,,,,,,,,,,,,,,,,,,,
9/28/2020,FAYETTEVILLE SCHOOL DIST,7,,,42,,,,,,,,,,,,,,,,,,,,
9/28/2020,MOUNT IDA SCHOOL DIST,7,5,6,11,,,,,,,,,,,,,,,,,,,,
9/28/2020,NETTLETON SCHOOL DIST,7,10,33,43,,,,,,,,,,,,,,,,,,,,
9/28/2020,SEARCY SCHOOL DIST,7,,,21,,,,,,,,,,,,,,,,,,,,
9/28/2020,WYNNE SCHOOL DIST,7,10,32,42,,,,,,,,,,,,,,,,,,,,
9/28/2020,LAKESIDE SCHOOL DIST(GARLAND),6,7,16,23,,,,,,,,,,,,,,,,,,,,
9/28/2020,NORTH LITTLE ROCK SCHOOL DIST,6,25,34,61,,,,,,,,,,,,,,,,,,,,
9/28/2020,POCAHONTAS SCHOOL DIST,6,5,11,16,,,,,,,,,,,,,,,,,,,,
9/28/2020,STAR CITY SCHOOL DIST,6,9,8,17,,,,,,,,,,,,,,,,,,,,
9/28/2020,VAN BUREN SCHOOL DIST,6,12,56,68,,,,,,,,,,,,,,,,,,,,
9/28/2020,BAY SCHOOL DIST,5,,,11,,,,,,,,,,,,,,,,,,,,
9/28/2020,BUFFALO IS. CENTRAL SCH. DIST,5,,,11,,,,,,,,,,,,,,,,,,,,
9/28/2020,CAMDEN FAIRVIEW SCHOOL DIST,5,,,11,,,,,,,,,,,,,,,,,,,,
9/28/2020,DOLLARWAY SCHOOL DIST,5,,,26,,,,,,,,,,,,,,,,,,,,
9/28/2020,GREENE COUNTY TECH SCHOOL DIST,5,18,16,34,,,,,,,,,,,,,,,,,,,,
9/28/2020,HARRISON SCHOOL DIST,5,6,17,23,,,,,,,,,,,,,,,,,,,,
9/28/2020,HUNTSVILLE SCHOOL DIST,5,,,10,,,,,,,,,,,,,,,,,,,,
9/28/2020,LAFAYETTE COUNTY SCHOOL DIST,5,,,7,,,,,,,,,,,,,,,,,,,,
9/28/2020,NASHVILLE SCHOOL DIST,5,6,22,28,,,,,,,,,,,,,,,,,,,,
9/28/2020,PARIS SCHOOL DIST,5,,,6,,,,,,,,,,,,,,,,,,,,
9/28/2020,STRONG,5,,,8,,,,,,,,,,,,,,,,,,,,
9/28/2020,VIOLA SCHOOL DIST,5,,,9,,,,,,,,,,,,,,,,,,,,
9/28/2020,TOTAL,460,416,1581,2006,,,,,,,,,,,,,,,,,,,,
9/24/2020,SPRINGDALE SCHOOL DIST,49,27,135,163,TOTAL,0,0,0,0,"U OF A, FAYETTEVILLE",179,34,"1,564","1,906",PUBLIC SCHOOL DISTRICTS,251,606,"1,456","2,089",PUBLIC SCHOOL DISTRICTS,742,"1,026","3,054","4,116"
9/24/2020,LITTLE ROCK SCHOOL DIST,33,24,94,119,,,,,,"UNIVERSITY OF CENTRAL ARKANSAS, CONWAY",64,11,147,188,PRIVATE SCHOOLS,37,69,149,219,PRIVATE SCHOOLS,37,69,149,219
9/24/2020,JONESBORO SCHOOL DIST,20,15,45,60,,,,,,"ARKANSAS TECH UNIVERSITY, RUSSELLVILLE",46,6,91,123,COLLEGES/UNIVERSITIES,105,81,336,485,COLLEGES/UNIVERSITIES,604,219,"3,034","3,777"
9/24/2020,PRESCOTT SCHOOL DIST,17,5,25,30,,,,,,"ARKANSAS STATE UNIVERSITY, JONESBORO",39,26,241,280,,,,,,,,,,
9/24/2020,ROGERS SCHOOL DIST,17,12,63,75,,,,,,"OUACHITA BAPTIST UNIVERSITY, ARKADELPHIA",30,0,38,53,,,,,,,,,,
9/24/2020,OZARK SCHOOL DIST,14,8,23,31,,,,,,"HARDING UNIVERSITY, SEARCY",29,6,19,43,,,,,,,,,,
9/24/2020,BENTONVILLE SCHOOL DIST,13,15,50,65,,,,,,"ASU - NEWPORT, JONESBORO",20,,,114,,,,,,,,,,
9/24/2020,FORT SMITH SCHOOL DIST,13,26,135,162,,,,,,"HENDERSON STATE UNIVERSITY, ARKADELPHIA",12,5,44,58,,,,,,,,,,
9/24/2020,CABOT SCHOOL DIST,12,10,37,47,,,,,,"U OF A, FORT SMITH",11,,,47,,,,,,,,,,
9/24/2020,WATSON CHAPEL SCHOOL DIST,11,12,41,54,,,,,,"SOUTHERN ARKANSAS UNIVERSITY, MAGNOLIA",10,6,72,84,,,,,,,,,,
9/24/2020,BERRYVILLE SCHOOL DIST,10,11,27,38,,,,,,"U OF A, PINE BLUFF",10,,,138,,,,,,,,,,
9/24/2020,CONWAY SCHOOL DIST,10,9,47,56,,,,,,"WILLIAMS BAPTIST COLLEGE, WALNUT RIDGE",7,,,46,,,,,,,,,,
9/24/2020,LAKE HAMILTON SCHOOL DIST,10,5,39,44,,,,,,"SOUTHEAST ARKANSAS COLLEGE, PINE BLUFF",6,,,17,,,,,,,,,,
9/24/2020,LAWRENCE COUNTY SCHOOL DIST,10,5,20,25,,,,,,"U OF A PULASKI TECHNICAL COLLEGE, N. LITTLE ROCK",6,,,27,,,,,,,,,,
9/24/2020,MOUNTAIN HOME SCHOOL DIST,10,7,20,27,,,,,,"BLACK RIVER TECHNICAL COLLEGE, POCAHONTAS",5,7,7,17,,,,,,,,,,
9/24/2020,TEXARKANA SCHOOL DIST,10,10,18,28,,,,,,"NORTHWEST ARKANSAS COMMUNITY COLLEGE, BENTONVILLE",5,,,29,,,,,,,,,,
9/24/2020,BATESVILLE SCHOOL DIST,9,27,33,60,,,,,,"OZARKA COLLEGE, MELBOURNE",5,,,14,,,,,,,,,,
9/24/2020,DOLLARWAY SCHOOL DIST,9,,,24,,,,,,"PHILANDER SMITH COLLEGE, LITTLE ROCK",5,,,15,,,,,,,,,,
9/24/2020,MAGNOLIA SCHOOL DIST,9,,,22,,,,,,"U OF A, LITTLE ROCK",5,5,71,82,,,,,,,,,,
9/24/2020,NASHVILLE SCHOOL DIST,9,5,21,26,,,,,,"UACC AT BATESVILLE, BATESVILLE",5,,,11,,,,,,,,,,
9/24/2020,NETTLETON SCHOOL DIST,9,9,32,41,,,,,,TOTAL,499,138,"2,698","3,292",,,,,,,,,,
9/24/2020,PARAGOULD SCHOOL DIST,9,,,21,,,,,,,,,,,,,,,,,,,,
9/24/2020,RUSSELLVILLE SCHOOL DIST,9,10,50,60,,,,,,,,,,,,,,,,,,,,
9/24/2020,VAN BUREN SCHOOL DIST,9,12,56,68,,,,,,,,,,,,,,,,,,,,
9/24/2020,NORTH LITTLE ROCK SCHOOL DIST,8,24,33,59,,,,,,,,,,,,,,,,,,,,
9/24/2020,FAYETTEVILLE SCHOOL DIST,7,,,37,,,,,,,,,,,,,,,,,,,,
9/24/2020,GREENE COUNTY TECH SCHOOL DIST,7,15,15,30,,,,,,,,,,,,,,,,,,,,
9/24/2020,HOT SPRINGS SCHOOL DIST,7,,,24,,,,,,,,,,,,,,,,,,,,
9/24/2020,MALVERN SCHOOL DIST,7,,,19,,,,,,,,,,,,,,,,,,,,
9/24/2020,POCAHONTAS SCHOOL DIST,7,,,15,,,,,,,,,,,,,,,,,,,,
9/24/2020,PULASKI COUNTY SPECIAL SCHOOL DIST,7,10,47,57,,,,,,,,,,,,,,,,,,,,
9/24/2020,BEEBE SCHOOL DIST,6,,,20,,,,,,,,,,,,,,,,,,,,
9/24/2020,DARDANELLE SCHOOL DIST,6,,,15,,,,,,,,,,,,,,,,,,,,
9/24/2020,FORREST CITY SCHOOL DIST,6,8,27,35,,,,,,,,,,,,,,,,,,,,
9/24/2020,HACKETT SCHOOL DIST,6,0,5,6,,,,,,,,,,,,,,,,,,,,
9/24/2020,HARRISON SCHOOL DIST,6,,,20,,,,,,,,,,,,,,,,,,,,
9/24/2020,MOUNT IDA SCHOOL DIST,6,,,8,,,,,,,,,,,,,,,,,,,,
9/24/2020,OSCEOLA SCHOOL DIST,6,7,12,19,,,,,,,,,,,,,,,,,,,,
9/24/2020,SILOAM SPRINGS SCHOOL DIST,6,,,24,,,,,,,,,,,,,,,,,,,,
9/24/2020,WHITE HALL SCHOOL DIST,6,6,24,30,,,,,,,,,,,,,,,,,,,,
9/24/2020,WYNNE SCHOOL DIST,6,10,32,42,,,,,,,,,,,,,,,,,,,,
9/24/2020,ALMA SCHOOL DIST,5,7,17,24,,,,,,,,,,,,,,,,,,,,
9/24/2020,BENTON SCHOOL DIST,5,,,21,,,,,,,,,,,,,,,,,,,,
9/24/2020,GOSNELL SCHOOL DIST,5,,,16,,,,,,,,,,,,,,,,,,,,
9/24/2020,GREENWOOD SCHOOL DIST,5,,,17,,,,,,,,,,,,,,,,,,,,
9/24/2020,LONOKE SCHOOL DIST,5,,,19,,,,,,,,,,,,,,,,,,,,
9/24/2020,PINE BLUFF SCHOOL DIST,5,8,33,41,,,,,,,,,,,,,,,,,,,,
9/24/2020,SEARCY SCHOOL DIST,5,,,19,,,,,,,,,,,,,,,,,,,,
9/24/2020,STAR CITY SCHOOL DIST,5,6,7,13,,,,,,,,,,,,,,,,,,,,
9/24/2020,VALLEY SPRINGS SCHOOL DIST,5,,,11,,,,,,,,,,,,,,,,,,,,
9/24/2020,WEST MEMPHIS SCHOOL DIST,5,6,34,40,,,,,,,,,,,,,,,,,,,,
9/24/2020,TOTAL,491,420,"1,598","2,027",,,,,,,,,,,,,,,,,,,,
9/21/2020,SPRINGDALE SCHOOL DIST,42,23,111,135,TOTAL,0,0,0,0,"U OF A AT FAYETTEVILLE, FAYETTEVILLE",324,30,"1,465","1,786",PUBLIC SCHOOL DISTRICTS,250,518,"1,292","1,831",PUBLIC SCHOOL DISTRICTS,748,888,"2,722","3,637"
9/21/2020,FORT SMITH SCHOOL DIST,25,23,127,151,,,,,,"UNIVERSITY OF CENTRAL ARKANSAS, CONWAY",64,11,120,154,PRIVATE SCHOOLS,37,56,137,194,PRIVATE SCHOOLS,37,56,137,194
9/21/2020,LITTLE ROCK SCHOOL DIST,20,15,77,92,,,,,,"ARKANSAS STATE UNIVERSITY, JONESBORO",32,19,213,232,COLLEGES/UNIVERSITIES,70,82,310,425,COLLEGES/UNIVERSITIES,701,194,"2,737","3,332"
9/21/2020,PRESCOTT SCHOOL DIST,19,,,23,,,,,,"U OF A, PINE BLUFF",30,,,135,,,,,,,,,,
9/21/2020,ROGERS SCHOOL DIST,15,8,57,65,,,,,,"ARKANSAS TECH UNIVERSITY, RUSSELLVILLE",29,6,61,74,,,,,,,,,,
9/21/2020,BATESVILLE SCHOOL DIST,14,27,31,58,,,,,,"ASU - NEWPORT, JONESBORO",26,,,106,,,,,,,,,,
9/21/2020,JONESBORO SCHOOL DIST,14,12,35,47,,,,,,"OUACHITA BAPTIST UNIVERSITY, ARKADELPHIA",25,0,32,35,,,,,,,,,,
9/21/2020,NORTH LITTLE ROCK SCHOOL DIST,14,21,28,51,,,,,,"HARDING UNIVERSITY, SEARCY",19,6,10,28,,,,,,,,,,
9/21/2020,PULASKI COUNTY SPECIAL SCHOOL DIST,14,10,41,51,,,,,,"HENDERSON STATE UNIVERSITY, ARKADELPHIA",15,,,44,,,,,,,,,,
9/21/2020,DOLLARWAY SCHOOL DIST,13,,,22,,,,,,"U OF A, LITTLE ROCK",13,5,67,78,,,,,,,,,,
9/21/2020,BERRYVILLE SCHOOL DIST,12,10,21,31,,,,,,"U OF A AT, FORT SMITH",10,,,40,,,,,,,,,,
9/21/2020,CABOT SCHOOL DIST,11,7,33,40,,,,,,"PHILANDER SMITH COLLEGE, LITTLE ROCK",9,,,14,,,,,,,,,,
9/21/2020,FAYETTEVILLE SCHOOL DIST,10,,,33,,,,,,"SOUTHERN ARKANSAS UNIVERSITY, MAGNOLIA",8,6,64,74,,,,,,,,,,
9/21/2020,PARAGOULD SCHOOL DIST,10,,,21,,,,,,"NORTHWEST ARKANSAS COMMUNITY COLLEGE, BENTONVILLE",7,,,27,,,,,,,,,,
9/21/2020,TEXARKANA SCHOOL DIST,10,10,16,26,,,,,,"OZARKA COLLEGE, MELBOURNE",5,,,11,,,,,,,,,,
9/21/2020,DARDANELLE SCHOOL DIST,9,,,13,,,,,,"U OF A PULASKI TECHNICAL COLLEGE, N. LITTLE ROCK",5,,,23,,,,,,,,,,
9/21/2020,FORREST CITY SCHOOL DIST,9,6,25,31,,,,,,"UACC AT BATESVILLE, BATESVILLE",5,,,9,,,,,,,,,,
9/21/2020,GREENE COUNTY TECH SCHOOL DIST,9,12,13,25,,,,,,"WILLIAMS BAPTIST COLLEGE, WALNUT RIDGE",5,,,37,,,,,,,,,,
9/21/2020,HARRISON SCHOOL DIST,9,,,20,,,,,,TOTAL,631,112,"2,427","2,907",,,,,,,,,,
9/21/2020,MANILA SCHOOL DIST,9,,,15,,,,,,,,,,,,,,,,,,,,
9/21/2020,NETTLETON SCHOOL DIST,9,5,30,35,,,,,,,,,,,,,,,,,,,,
9/21/2020,WATSON CHAPEL SCHOOL DIST,9,12,34,47,,,,,,,,,,,,,,,,,,,,
9/21/2020,ALMA SCHOOL DIST,8,7,15,22,,,,,,,,,,,,,,,,,,,,
9/21/2020,JACKSON CO. SCHOOL DIST,8,8,10,18,,,,,,,,,,,,,,,,,,,,
9/21/2020,PIGGOTT SCHOOL DIST,8,9,10,19,,,,,,,,,,,,,,,,,,,,
9/21/2020,POCAHONTAS SCHOOL DIST,8,,,12,,,,,,,,,,,,,,,,,,,,
9/21/2020,BRYANT SCHOOL DIST,7,8,46,54,,,,,,,,,,,,,,,,,,,,
9/21/2020,LAKE HAMILTON SCHOOL DIST,7,5,32,37,,,,,,,,,,,,,,,,,,,,
9/21/2020,MALVERN SCHOOL DIST,7,,,16,,,,,,,,,,,,,,,,,,,,
9/21/2020,OZARK SCHOOL DIST,7,6,16,22,,,,,,,,,,,,,,,,,,,,
9/21/2020,VALLEY SPRINGS SCHOOL DIST,7,0,10,10,,,,,,,,,,,,,,,,,,,,
9/21/2020,WYNNE SCHOOL DIST,7,9,29,38,,,,,,,,,,,,,,,,,,,,
9/21/2020,BENTONVILLE SCHOOL DIST,6,11,39,50,,,,,,,,,,,,,,,,,,,,
9/21/2020,CONWAY SCHOOL DIST,6,5,44,49,,,,,,,,,,,,,,,,,,,,
9/21/2020,DUMAS SCHOOL DIST,6,6,13,19,,,,,,,,,,,,,,,,,,,,
9/21/2020,LAVACA SCHOOL DIST,6,,,11,,,,,,,,,,,,,,,,,,,,
9/21/2020,LAWRENCE COUNTY SCHOOL DIST,6,,,16,,,,,,,,,,,,,,,,,,,,
9/21/2020,SOUTHSIDE SCHOOL DIST(INDEPENDENCE),6,,,13,,,,,,,,,,,,,,,,,,,,
9/21/2020,VALLEY VIEW SCHOOL DIST,6,,,26,,,,,,,,,,,,,,,,,,,,
9/21/2020,VAN BUREN SCHOOL DIST,6,8,49,57,,,,,,,,,,,,,,,,,,,,
9/21/2020,BAUXITE SCHOOL DIST,5,,,18,,,,,,,,,,,,,,,,,,,,
9/21/2020,BEEBE SCHOOL DIST,5,,,18,,,,,,,,,,,,,,,,,,,,
9/21/2020,HARRISBURG SCHOOL DIST,5,,,14,,,,,,,,,,,,,,,,,,,,
9/21/2020,HOT SPRINGS SCHOOL DIST,5,,,21,,,,,,,,,,,,,,,,,,,,
9/21/2020,HUNTSVILLE SCHOOL DIST,5,,,8,,,,,,,,,,,,,,,,,,,,
9/21/2020,LISA ACADEMY,5,,,26,,,,,,,,,,,,,,,,,,,,
9/21/2020,LONOKE SCHOOL DIST,5,,,16,,,,,,,,,,,,,,,,,,,,
9/21/2020,MAGNOLIA SCHOOL DIST,5,,,16,,,,,,,,,,,,,,,,,,,,
9/21/2020,MOUNTAIN HOME SCHOOL DIST,5,6,13,19,,,,,,,,,,,,,,,,,,,,
9/21/2020,OSCEOLA SCHOOL DIST,5,7,7,14,,,,,,,,,,,,,,,,,,,,
9/21/2020,RUSSELLVILLE SCHOOL DIST,5,9,44,53,,,,,,,,,,,,,,,,,,,,
9/21/2020,SMACKOVER,5,,,13,,,,,,,,,,,,,,,,,,,,
9/21/2020,STAR CITY SCHOOL DIST,5,,,10,,,,,,,,,,,,,,,,,,,,
9/21/2020,WEST MEMPHIS SCHOOL DIST,5,6,33,39,,,,,,,,,,,,,,,,,,,,
9/21/2020,TOTAL,498,370,"1,430","1,806",,,,,,,,,,,,,,,,,,,,
9/17/2020,SPRINGDALE SCHOOL DIST,29,18,89,107,TOTAL,0,0,0,0,"U OF A, FAYETTEVILLE",460,27,"1,334","1,675",PUBLIC SCHOOL DISTRICTS,209,503,"1,340","1,864",PUBLIC SCHOOL DISTRICTS,610,791,"2,414","3,230"
9/17/2020,FORT SMITH SCHOOL DIST,23,22,114,137,,,,,,"UNIVERSITY OF CENTRAL ARKANSAS, CONWAY",53,11,95,125,PRIVATE SCHOOLS,24,52,116,169,PRIVATE SCHOOLS,24,52,116,169
9/17/2020,BERRYVILLE SCHOOL DIST,16,10,16,26,,,,,,"U OF A, PINE BLUFF",34,,,128,COLLEGES/UNIVERSITIES,60,78,284,383,COLLEGES/UNIVERSITIES,785,178,"2,436","3,021"
9/17/2020,PULASKI COUNTY SPECIAL SCHOOL DIST,16,9,39,48,,,,,,"ARKANSAS STATE UNIVERSITY, JONESBORO",32,16,188,204,,,,,,,,,,
9/17/2020,LITTLE ROCK SCHOOL DIST,15,11,67,78,,,,,,"OUACHITA BAPTIST UNIVERSITY, ARKADELPHIA",22,0,25,31,,,,,,,,,,
9/17/2020,JONESBORO SCHOOL DIST,14,11,28,39,,,,,,"U OF A, LITTLE ROCK",21,5,63,74,,,,,,,,,,
9/17/2020,ALMA SCHOOL DIST,12,7,13,20,,,,,,"ASU - NEWPORT, JONESBORO",20,,,85,,,,,,,,,,
9/17/2020,DOLLARWAY SCHOOL DIST,12,,,16,,,,,,"ARKANSAS TECH UNIVERSITY, RUSSELLVILLE",13,6,41,51,,,,,,,,,,
9/17/2020,NORTH LITTLE ROCK SCHOOL DIST,11,16,27,45,,,,,,"HARDING UNIVERSITY, SEARCY",13,,,21,,,,,,,,,,
9/17/2020,CABOT SCHOOL DIST,10,5,31,36,,,,,,"NORTHWEST ARKANSAS COMMUNITY COLLEGE, BENTONVILLE",9,,,26,,,,,,,,,,
9/17/2020,CEDAR RIDGE SCHOOL DIST,10,7,9,16,,,,,,"PHILANDER SMITH COLLEGE, LITTLE ROCK",9,,,14,,,,,,,,,,
9/17/2020,HOT SPRINGS SCHOOL DIST,10,,,21,,,,,,"WILLIAMS BAPTIST COLLEGE, WALNUT RIDGE",9,,,33,,,,,,,,,,
9/17/2020,FORREST CITY SCHOOL DIST,9,6,25,31,,,,,,"HENDERSON STATE UNIVERSITY, ARKADELPHIA",7,,,32,,,,,,,,,,
9/17/2020,JACKSON CO. SCHOOL DIST,9,5,8,13,,,,,,"NATIONAL PARK COLLEGE, HOT SPRINGS",6,,,13,,,,,,,,,,
9/17/2020,VAN BUREN SCHOOL DIST,9,7,47,54,,,,,,"SOUTHERN ARKANSAS UNIVERSITY, MAGNOLIA",6,6,64,72,,,,,,,,,,
9/17/2020,WATSON CHAPEL SCHOOL DIST,9,12,30,43,,,,,,"U OF A, FORT SMITH",6,,,33,,,,,,,,,,
9/17/2020,WYNNE SCHOOL DIST,9,9,26,35,,,,,,"U OF A PULASKI TECHNICAL COLLEGE, N. LITTLE ROCK",5,,,21,,,,,,,,,,
9/17/2020,BATESVILLE SCHOOL DIST,8,26,25,51,,,,,,TOTAL,725,100,2152,"2,638",,,,,,,,,,
9/17/2020,BENTONVILLE SCHOOL DIST,8,10,37,47,,,,,,,,,,,,,,,,,,,,
9/17/2020,GREENE COUNTY TECH SCHOOL DIST,8,10,12,22,,,,,,,,,,,,,,,,,,,,
9/17/2020,HARRISON SCHOOL DIST,8,,,14,,,,,,,,,,,,,,,,,,,,
9/17/2020,PRESCOTT SCHOOL DIST,8,,,12,,,,,,,,,,,,,,,,,,,,
9/17/2020,VALLEY VIEW SCHOOL DIST,8,,,24,,,,,,,,,,,,,,,,,,,,
9/17/2020,MANILA SCHOOL DIST,7,,,13,,,,,,,,,,,,,,,,,,,,
9/17/2020,PIGGOTT SCHOOL DIST,7,6,9,15,,,,,,,,,,,,,,,,,,,,
9/17/2020,ROGERS SCHOOL DIST,7,8,46,54,,,,,,,,,,,,,,,,,,,,
9/17/2020,VILONIA SCHOOL DIST,7,,,14,,,,,,,,,,,,,,,,,,,,
9/17/2020,ARKANSAS ARTS ACADEMY,6,,,8,,,,,,,,,,,,,,,,,,,,
9/17/2020,FAYETTEVILLE SCHOOL DIST,6,,,25,,,,,,,,,,,,,,,,,,,,
9/17/2020,JASPER SCHOOL DIST,6,,,12,,,,,,,,,,,,,,,,,,,,
9/17/2020,LAKE HAMILTON SCHOOL DIST,6,5,30,35,,,,,,,,,,,,,,,,,,,,
9/17/2020,LAWRENCE COUNTY SCHOOL DIST,6,,,11,,,,,,,,,,,,,,,,,,,,
9/17/2020,NETTLETON SCHOOL DIST,6,,,29,,,,,,,,,,,,,,,,,,,,
9/17/2020,OZARK SCHOOL DIST,6,,,18,,,,,,,,,,,,,,,,,,,,
9/17/2020,BROOKLAND SCHOOL DIST,5,,,16,,,,,,,,,,,,,,,,,,,,
9/17/2020,BRYANT SCHOOL DIST,5,8,44,52,,,,,,,,,,,,,,,,,,,,
9/17/2020,DARDANELLE SCHOOL DIST,5,,,9,,,,,,,,,,,,,,,,,,,,
9/17/2020,DUMAS SCHOOL DIST,5,6,9,15,,,,,,,,,,,,,,,,,,,,
9/17/2020,ESTEM PUBLIC CHARTER SCHOOL DIST,5,,,13,,,,,,,,,,,,,,,,,,,,
9/17/2020,LAVACA SCHOOL DIST,5,,,10,,,,,,,,,,,,,,,,,,,,
9/17/2020,NEWPORT SCHOOL DIST,5,,,7,,,,,,,,,,,,,,,,,,,,
9/17/2020,PINE BLUFF SCHOOL DIST,5,7,30,37,,,,,,,,,,,,,,,,,,,,
9/17/2020,POCAHONTAS SCHOOL DIST,5,,,8,,,,,,,,,,,,,,,,,,,,
9/17/2020,SEARCY SCHOOL DIST,5,,,12,,,,,,,,,,,,,,,,,,,,
9/17/2020,SMACKOVER,5,,,11,,,,,,,,,,,,,,,,,,,,
9/17/2020,VALLEY SPRINGS SCHOOL DIST,5,0,7,7,,,,,,,,,,,,,,,,,,,,
9/17/2020,TOTAL,401,288,1074,"1,366",,,,,,,,,,,,,,,,,,,,
9/14/2020,FORT SMITH SCHOOL DIST,25,21,102,123,TOTAL,0,0,0,0,"U OF A, FAYETTEVILLE",735,18,"1,179","1,517",PUBLIC SCHOOL DISTRICTS,206,458,"1,195","1,674",PUBLIC SCHOOL DISTRICTS,574,721,"2,175","2,919"
9/14/2020,PULASKI COUNTY SPECIAL SCHOOL DIST,20,8,34,42,,,,,,"ARKANSAS STATE UNIVERSITY, JONESBORO",54,16,165,181,PRIVATE SCHOOLS,28,48,107,156,PRIVATE SCHOOLS,28,48,107,156
9/14/2020,SPRINGDALE SCHOOL DIST,19,15,75,90,,,,,,"U OF A, PINE BLUFF",47,,,122,COLLEGES/UNIVERSITIES,60,79,261,370,COLLEGES/UNIVERSITIES,"1,065",153,"2,112","2,672"
9/14/2020,BERRYVILLE SCHOOL DIST,14,9,11,20,,,,,,"UNIVERSITY OF CENTRAL ARKANSAS, CONWAY",47,10,79,103,,,,,,,,,,
9/14/2020,LITTLE ROCK SCHOOL DIST,14,10,63,73,,,,,,"U OF A, LITTLE ROCK",26,,,60,,,,,,,,,,
9/14/2020,ALMA SCHOOL DIST,11,6,11,17,,,,,,"ASU - NEWPORT, JONESBORO",23,,,63,,,,,,,,,,
9/14/2020,BATESVILLE SCHOOL DIST,11,25,22,47,,,,,,"ARKANSAS TECH UNIVERSITY, RUSSELLVILLE",9,6,30,41,,,,,,,,,,
9/14/2020,WYNNE SCHOOL DIST,11,8,20,28,,,,,,"HARDING UNIVERSITY, SEARCY",9,,,12,,,,,,,,,,
9/14/2020,BROOKLAND SCHOOL DIST,10,,,15,,,,,,"OUACHITA BAPTIST UNIVERSITY, ARKADELPHIA",8,0,12,13,,,,,,,,,,
9/14/2020,CEDAR RIDGE SCHOOL DIST,10,5,6,11,,,,,,"PHILANDER SMITH COLLEGE, LITTLE ROCK",8,,,12,,,,,,,,,,
9/14/2020,ROGERS SCHOOL DIST,10,8,43,51,,,,,,"WILLIAMS BAPTIST COLLEGE, WALNUT RIDGE",7,,,26,,,,,,,,,,
